,Player Name,League,Squad,Country,Position,Annualized Salary
393,n.kyohirwe,A,Weak Tornadoes,Dosqaly,GK,23590000
394,e.bintiismail,A,Weak Tornadoes,Ledian,GK,10840000
395,g.namugere,A,Weak Tornadoes,Central Namemo Laand,MF,21910000
396,m.amsalem,A,Weak Tornadoes,Czechnor,MF,17020000
397,a.karlsson,A,Weak Tornadoes,Ngoque Blicri,MF,20670000
398,l.kawuma,A,Weak Tornadoes,People's Land of Maneau,MF,21250000
399,v.alharbi,A,Weak Tornadoes,People's Land of Maneau,MF,15420000
400,f.hughes,A,Weak Tornadoes,Thaijagypt,MFDF,30210000
401,j.wan,A,Weak Tornadoes,People's Land of Maneau,MFFW,22490000
402,u.alshehri,A,Weak Tornadoes,People's Land of Maneau,MFFW,33630000
403,a.andama,B,Flawless Cows,Byasier Pujan,DF,17220000
404,y.nassuuna,B,Flawless Cows,Coastpa Barleslands,DF,18880000
405,j.kyarisiima,B,Flawless Cows,Dosqaly,DF,15310000
406,o.takeda,B,Flawless Cows,Dosqaly,DF,27650000
407,q.coppola,B,Flawless Cows,Dosqaly,DF,24730000
408,v.mhlanga,B,Flawless Cows,Dosqaly,DF,21630000
409,j.kawano,B,Flawless Cows,Esia,DF,17530000
410,d.mabhena,B,Flawless Cows,Nganion,DF,21260000
411,f.yunusa,B,Flawless Cows,Rarita,DF,18150000
412,t.neves,B,Flawless Cows,Sobianitedrucy,DF,30990000
413,h.robert,B,Flawless Cows,Dosqaly,FW,33510000
414,t.jabarin,B,Flawless Cows,Dosqaly,FW,12080000
415,z.basile,B,Flawless Cows,Dosqaly,FW,33730000
416,b.zheng,B,Flawless Cows,Imaar Vircoand,FW,37660000
417,y.mutema,B,Flawless Cows,Nganion,FW,1200000
418,j.lysenko,B,Flawless Cows,Sobianitedrucy,FW,34620000
419,y.manuel,B,Flawless Cows,Biarizea,FWMF,10890000
420,c.asiku,B,Flawless Cows,Dosqaly,FWMF,22900000
421,b.obonyo,B,Flawless Cows,Imaar Vircoand,FWMF,32320000
422,r.ssembatya,B,Flawless Cows,Nganion,FWMF,24780000
423,y.kyosiimire,B,Flawless Cows,Nganion,GK,14410000
424,x.driscoll,B,Flawless Cows,Nkasland Cronestan,GK,22110000
425,p.addae,B,Flawless Cows,South Sati Fatina,GK,13170000
426,a.fekete,B,Flawless Cows,Byasier Pujan,MF,7380000
427,d.muhammad,B,Flawless Cows,Coastpa Barleslands,MF,34050000
428,i.ndoro,B,Flawless Cows,Dosqaly,MF,5700000
429,e.sommer,B,Flawless Cows,Imaar Vircoand,MF,15780000
430,p.susanto,B,Flawless Cows,Lefghau,MF,23300000
431,o.musonza,B,Flawless Cows,Nganion,MF,13270000
432,i.marie,B,Flawless Cows,Sobianitedrucy,MF,24550000
433,z.musenero,B,Flawless Cows,Greri Landmoslands,MFDF,20000000
434,k.opio,B,Flawless Cows,Esia,MFFW,30710000
435,z.ahmetovi,B,Flawless Cows,Lefghau,MFFW,31600000
436,o.naderi,B,Glistening Paladins,Badad,DF,11950000
437,a.nabuuma,B,Glistening Paladins,Dosqaly,DF,25080000
438,b.ban,B,Glistening Paladins,Dosqaly,DF,12180000
439,b.polak,B,Glistening Paladins,Dosqaly,DF,17970000
440,l.mulyani,B,Glistening Paladins,Dosqaly,DF,17410000
441,o.wagner,B,Glistening Paladins,Dosqaly,DF,7730000
442,s.bukirwa,B,Glistening Paladins,Dosqaly,DF,17140000
443,a.palmieri,B,Glistening Paladins,Landsfupua,DFMF,34010000
444,i.berg,B,Glistening Paladins,Tito Mia,FW,33740000
445,g.lombardo,B,Glistening Paladins,Dosqaly,FWMF,29200000
446,l.alanyo,B,Glistening Paladins,Dosqaly,FWMF,25230000
447,f.kimera,B,Glistening Paladins,Dosqaly,GK,20670000
448,t.okello,B,Glistening Paladins,Dosqaly,GK,22390000
449,c.asiku,B,Glistening Paladins,Dosqaly,MF,5990000
450,f.kabanda,B,Glistening Paladins,Dosqaly,MF,19870000
451,h.lwanga,B,Glistening Paladins,Dosqaly,MF,15270000
452,j.takali,B,Glistening Paladins,Dosqaly,MF,37380000
453,s.vidal,B,Glistening Paladins,Dosqaly,MF,23300000
454,b.akullu,B,Glistening Paladins,Lefghau,MF,23390000
455,z.mlilo,B,Glistening Paladins,Pierrema,MF,24530000
456,g.munsaka,B,Glistening Paladins,Dosqaly,MFFW,37880000
457,m.maimon,B,Glistening Paladins,Dosqaly,MFFW,20980000
458,u.madondo,B,Glistening Paladins,Dosqaly,MFFW,31000000
459,w.kuhn,B,Glistening Paladins,Dosqaly,MFFW,30150000
460,j.leng,B,Glistening Paladins,Greri Landmoslands,MFFW,29980000
461,m.hassan,B,Glistening Paladins,Sobianitedrucy,MFFW,32520000
462,w.santoro,B,Golden Rustlers,Coastpa Barleslands,DF,13020000
463,e.gamal,B,Golden Rustlers,Dosqaly,DF,10890000
464,i.chandra,B,Golden Rustlers,Dosqaly,DF,16390000
465,p.igwe,B,Golden Rustlers,Dosqaly,DF,18860000
466,s.binramli,B,Golden Rustlers,Dosqaly,DF,7180000
467,j.mushabe,B,Golden Rustlers,Lefghau,DF,18610000
468,k.oloya,B,Golden Rustlers,Quewenia,DF,27880000
469,b.lai,B,Golden Rustlers,Rarita,DF,15490000
470,k.kyosiimire,B,Golden Rustlers,Southern Viout Aman,DF,12860000
471,a.musonza,B,Golden Rustlers,Dosqaly,FW,28950000
472,m.reilly,B,Golden Rustlers,Dosqaly,FW,26770000
473,u.atugonza,B,Golden Rustlers,Republic of Denand Landsa,FW,33660000
474,e.cortez,B,Golden Rustlers,Dosqaly,FWMF,30830000
475,j.testa,B,Golden Rustlers,Dosqaly,FWMF,29340000
476,t.karmakar,B,Golden Rustlers,Dosqaly,FWMF,32620000
477,y.horvath,B,Golden Rustlers,Landli Blicporlip,FWMF,23410000
478,f.salonen,B,Golden Rustlers,Republic of Denand Landsa,FWMF,35680000
479,v.bwambale,B,Golden Rustlers,Dosqaly,GK,18830000
480,d.taniguchi,B,Golden Rustlers,Central Diasongo,MF,18620000
481,c.shaheen,B,Golden Rustlers,Dosqaly,MF,29480000
482,z.hasna,B,Golden Rustlers,Dosqaly,MF,21300000
483,w.noguchi,B,Golden Rustlers,Lefghau,MF,27110000
484,m.muwanga,B,Golden Rustlers,Manlisgamncent,MF,36170000
485,v.amini,B,Golden Rustlers,Reugha,MF,21170000
486,p.atukwatse,B,Golden Rustlers,Dosqaly,MFFW,30240000
487,u.oyella,B,Golden Rustlers,Dosqaly,MFFW,27780000
488,m.anderson,B,Golden Rustlers,Nganion,MFFW,13970000
489,e.apiyo,B,Golden Rustlers,Pierrema,MFFW,28650000
490,s.namanya,B,Grotesque Rocks,Central Diasongo,DF,8280000
491,e.fujii,B,Grotesque Rocks,Dosqaly,DF,18920000
492,f.shkreli,B,Grotesque Rocks,Dosqaly,DF,28450000
493,g.namanya,B,Grotesque Rocks,Dosqaly,DF,18410000
494,h.kaweesi,B,Grotesque Rocks,Dosqaly,DF,24430000
495,u.muller,B,Grotesque Rocks,Dosqaly,DF,24960000
496,x.bintiawang,B,Grotesque Rocks,Rosvi,DF,16170000
497,o.tshuma,B,Grotesque Rocks,Rarita,DFMF,28050000
498,d.tshuma,B,Grotesque Rocks,Coastpa Barleslands,FW,24970000
499,b.ghorbani,B,Grotesque Rocks,Ngogalar,FW,32930000
500,b.okyere,B,Grotesque Rocks,Dosqaly,FWDF,12320000
501,j.lorenz,B,Grotesque Rocks,Biarizea,FWMF,38630000
502,k.vandermeer,B,Grotesque Rocks,Central Diasongo,FWMF,24060000
503,c.kwakye,B,Grotesque Rocks,Nancipenuaroe,FWMF,35500000
504,k.imai,B,Grotesque Rocks,Pierrema,FWMF,37100000
505,u.dewi,B,Grotesque Rocks,Reugha,FWMF,31940000
506,u.yamasaki,B,Grotesque Rocks,Coastpa Barleslands,GK,19570000
507,s.bintiothman,B,Grotesque Rocks,Lylimi,GK,14740000
508,t.bukar,B,Grotesque Rocks,Southern Ristan,GK,11540000
509,b.guillot,B,Grotesque Rocks,Central Diasongo,MF,20290000
510,b.nalwanga,B,Grotesque Rocks,Dosqaly,MF,29480000
511,k.kaudha,B,Grotesque Rocks,Dosqaly,MF,21850000
512,t.orishaba,B,Grotesque Rocks,Dosqaly,MF,33130000
513,x.odongo,B,Grotesque Rocks,Unicorporated Tiagascar,MF,10030000
514,o.soleimani,B,Grotesque Rocks,Dosqaly,MFFW,32590000
515,u.sun,B,Grotesque Rocks,Reugha,MFFW,3780000
516,o.barone,B,Jumping Beans,Biarizea,DF,22340000
517,g.sande,B,Jumping Beans,Central Diasongo,DF,16390000
518,o.kembabazi,B,Jumping Beans,Giumle Lizeibon,DF,1690000
519,t.muhumuza,B,Jumping Beans,Reugha,DF,29660000
520,c.mashiri,B,Jumping Beans,Southern Ristan,DF,17560000
521,k.ahimbisibwe,B,Jumping Beans,Southern Ristan,DF,16160000
522,l.wenene,B,Jumping Beans,Southern Ristan,DF,17550000
523,q.mutabazi,B,Jumping Beans,Byasier Pujan,FW,10510000
524,o.chelimo,B,Jumping Beans,Ngoque Blicri,FW,23700000
525,o.ghanbari,B,Jumping Beans,Coastpa Barleslands,FWMF,22670000
526,q.nampijja,B,Jumping Beans,Reugha,FWMF,20170000
527,a.lamunu,B,Jumping Beans,Dosqaly,GK,25300000
528,k.adero,B,Jumping Beans,Rosvi,GK,12060000
529,t.makaza,B,Jumping Beans,Central Namemo Laand,MF,21920000
530,w.nantale,B,Jumping Beans,Central Namemo Laand,MF,8410000
531,h.taniguchi,B,Jumping Beans,Coastpa Barleslands,MF,23980000
532,j.bah,B,Jumping Beans,Dosqaly,MF,18540000
533,k.akullu,B,Jumping Beans,Dosqaly,MF,24260000
534,t.mugoya,B,Jumping Beans,Dosqaly,MF,20330000
535,n.grgi,B,Jumping Beans,Ingre,MF,25240000
536,c.kova,B,Jumping Beans,Loco Phirema,MF,25200000
537,r.rusere,B,Jumping Beans,Tercapetralgrorus,MF,25090000
538,h.rees,B,Jumping Beans,Eastern Covaki,MFDF,23010000
539,c.nafuna,B,Jumping Beans,Dosqaly,MFFW,26240000
540,h.kovacs,B,Jumping Beans,Dosqaly,MFFW,22040000
541,x.opira,B,Jumping Beans,Dosqaly,MFFW,11190000
542,e.ayerango,B,Jumping Beans,Loco Phirema,MFFW,6670000
543,v.nabbosa,B,Jumping Beans,Quewenia,MFFW,10700000
544,e.muwanguzi,B,Jumping Beans,Reugha,MFFW,28530000
545,a.namataka,B,Mean Colts,Dosqaly,DF,4990000
546,d.kugonza,B,Mean Colts,Dosqaly,DF,18090000
547,k.kao,B,Mean Colts,Dosqaly,DF,18550000
548,m.guma,B,Mean Colts,Dosqaly,DF,22060000
549,u.francisco,B,Mean Colts,Dosqaly,DF,19670000
550,v.chauke,B,Mean Colts,Dosqaly,DF,23920000
551,k.nanyonjo,B,Mean Colts,Imaar Vircoand,DF,10010000
552,h.parn,B,Mean Colts,Iverde,DF,16810000
553,c.nurjanah,B,Mean Colts,New Somoe,DF,15050000
554,c.oloya,B,Mean Colts,Reugha,DF,14890000
555,m.heinonen,B,Mean Colts,Reugha,DF,24310000
556,q.turinawe,B,Mean Colts,Rosvi,DF,9130000
557,y.binabubakar,B,Mean Colts,Central Namemo Laand,FW,30190000
558,e.tahirovi,B,Mean Colts,Dosqaly,FW,28320000
559,s.lombardo,B,Mean Colts,Dosqaly,FW,26820000
560,z.basile,B,Mean Colts,Dosqaly,FW,31410000
561,m.wojcik,B,Mean Colts,Dosqaly,FWMF,19610000
562,j.ogawa,B,Mean Colts,Dosqaly,GK,8370000
563,a.chipeta,B,Mean Colts,Zamlie Niabangthe,GK,22410000
564,h.dehghan,B,Mean Colts,Central Diasongo,MF,18500000
565,a.engi,B,Mean Colts,Dosqaly,MF,28800000
566,b.grabowski,B,Mean Colts,Dosqaly,MF,16950000
567,q.messina,B,Mean Colts,Dosqaly,MF,19270000
568,v.foong,B,Mean Colts,Dosqaly,MF,4050000
569,z.robin,B,Mean Colts,Reugha,MF,17370000
570,v.apio,B,Mean Colts,Greri Landmoslands,MFFW,31290000
571,e.kunihira,B,Mean Colts,Lenia Gerdanho,MFFW,40710000
572,f.sepp,B,Mean Poets,Dosqaly,DF,11430000
573,g.bernardi,B,Mean Poets,Dosqaly,DF,28420000
574,j.driwaru,B,Mean Poets,Dosqaly,DF,9610000
575,l.masson,B,Mean Poets,Dosqaly,DF,18480000
576,l.namugaya,B,Mean Poets,Dosqaly,DF,19120000
577,q.nakintu,B,Mean Poets,Dosqaly,DF,17250000
578,r.okoye,B,Mean Poets,Dosqaly,DF,15700000
579,k.koskinen,B,Mean Poets,New Rapore,DF,17390000
580,c.namanda,B,Mean Poets,Puway,DF,10460000
581,d.gunther,B,Mean Poets,Puway,DF,13690000
582,h.suleiman,B,Mean Poets,People's Land of Maneau,DFMF,24870000
583,r.lor,B,Mean Poets,Dosqaly,FW,35610000
584,e.kaweesi,B,Mean Poets,Giumle Lizeibon,FW,26440000
585,x.ngwenya,B,Mean Poets,Republic of Denand Landsa,FW,37460000
586,a.tusingwire,B,Mean Poets,Dosqaly,FWMF,24400000
587,m.musenero,B,Mean Poets,Dosqaly,FWMF,22640000
588,n.soto,B,Mean Poets,Lenia Gerdanho,FWMF,31860000
589,u.tan,B,Mean Poets,Varijitri Isles,FWMF,11110000
590,a.suboti,B,Mean Poets,Dosqaly,GK,12380000
591,t.bonabana,B,Mean Poets,Dosqaly,GK,9890000
592,o.majhi,B,Mean Poets,Dosqaly,MF,27340000
593,p.giramia,B,Mean Poets,Dosqaly,MF,22520000
594,w.muwanga,B,Mean Poets,Dosqaly,MF,21640000
595,g.shah,B,Mean Poets,Central Namemo Laand,MFFW,13510000
596,b.rubio,B,Mean Poets,Dosqaly,MFFW,22760000
597,h.hovhannisyan,B,Mean Poets,Dosqaly,MFFW,29210000
598,x.chevalier,B,Mean Poets,Dosqaly,MFFW,25970000
599,w.muchenje,B,Overconfident Kangaroos,Biarizea,DF,10490000
600,c.prakash,B,Overconfident Kangaroos,Dosqaly,DF,8840000
601,f.binishak,B,Overconfident Kangaroos,Dosqaly,DF,14680000
602,k.amer,B,Overconfident Kangaroos,Dosqaly,DF,24570000
603,k.ber,B,Overconfident Kangaroos,Dosqaly,DF,17830000
604,s.aisyah,B,Overconfident Kangaroos,Dosqaly,DF,10830000
605,b.savolainen,B,Overconfident Kangaroos,Lefghau,DF,22460000
606,y.koay,B,Overconfident Kangaroos,Reugha,DF,13180000
607,h.kabugho,B,Overconfident Kangaroos,Sobianitedrucy,DF,11690000
608,v.thakor,B,Overconfident Kangaroos,Dosqaly,DFMF,27750000
609,q.mangwiro,B,Overconfident Kangaroos,Coastpa Barleslands,FW,20440000
610,e.akwii,B,Overconfident Kangaroos,Dosqaly,FW,12920000
611,f.chiumia,B,Overconfident Kangaroos,Dosqaly,FW,28800000
612,k.katongole,B,Overconfident Kangaroos,Dosqaly,FW,9190000
613,e.desantis,B,Overconfident Kangaroos,Dosqaly,FWMF,22400000
614,g.leclercq,B,Overconfident Kangaroos,Dosqaly,FWMF,14560000
615,h.sugiyama,B,Overconfident Kangaroos,Dosqaly,FWMF,28570000
616,q.ajiko,B,Overconfident Kangaroos,Lefghau,FWMF,38960000
617,e.wibowo,B,Overconfident Kangaroos,Coastpa Barleslands,GK,16090000
618,v.arnold,B,Overconfident Kangaroos,Coastpa Barleslands,GK,15590000
619,b.ochieng,B,Overconfident Kangaroos,Dosqaly,GK,24940000
620,g.nakisuyi,B,Overconfident Kangaroos,Central Namemo Laand,MF,20200000
621,i.salminen,B,Overconfident Kangaroos,Dosqaly,MF,10790000
622,m.jha,B,Overconfident Kangaroos,Dosqaly,MF,25320000
623,p.hakim,B,Overconfident Kangaroos,Dosqaly,MF,26620000
624,y.ademovi,B,Overconfident Kangaroos,Dosqaly,MF,22560000
625,y.zia,B,Overconfident Kangaroos,Dosqaly,MF,15920000
626,d.kakande,B,Overconfident Kangaroos,Dosqaly,MFFW,22650000
627,f.bello,B,Overconfident Kangaroos,Dosqaly,MFFW,24890000
628,q.awekonimungu,B,Overconfident Kangaroos,Dosqaly,MFFW,28840000
629,u.mustapha,B,Overconfident Kangaroos,Dosqaly,MFFW,24470000
630,b.amin,B,Overconfident Kangaroos,Southern Ristan,MFFW,24760000
631,x.ssemakula,B,Serious Thunderbirds,Central Namemo Laand,DF,15690000
632,v.ezra,B,Serious Thunderbirds,Coastpa Barleslands,DF,15160000
633,z.patel,B,Serious Thunderbirds,Coastpa Barleslands,DF,19120000
634,a.nakiranda,B,Serious Thunderbirds,Dosqaly,DF,23190000
635,b.simango,B,Serious Thunderbirds,Dosqaly,DF,4720000
636,e.fernando,B,Serious Thunderbirds,Dosqaly,DF,21360000
637,e.schmitz,B,Serious Thunderbirds,Dosqaly,DF,17850000
638,q.ueda,B,Serious Thunderbirds,Dosqaly,DF,23280000
639,t.yldz,B,Serious Thunderbirds,Dosqaly,DF,15590000
640,u.chen,B,Serious Thunderbirds,Dosqaly,DF,27720000
641,l.rostami,B,Serious Thunderbirds,Former Maneau,DF,19040000
642,z.donkor,B,Serious Thunderbirds,Ingre,DF,9650000
643,d.kyambadde,B,Serious Thunderbirds,Iverde,DF,11710000
644,s.agustina,B,Serious Thunderbirds,Lefghau,DF,6580000
645,b.miyasaki,B,Serious Thunderbirds,Dosqaly,DFMF,9710000
646,c.nankya,B,Serious Thunderbirds,Dosqaly,FW,35850000
647,i.okada,B,Serious Thunderbirds,Dosqaly,FW,29310000
648,k.woniak,B,Serious Thunderbirds,Dosqaly,FW,30830000
649,m.galli,B,Serious Thunderbirds,Dosqaly,FW,8840000
650,u.rees,B,Serious Thunderbirds,Dosqaly,FW,26660000
651,v.gallo,B,Serious Thunderbirds,Tabhu Striary,FW,28500000
652,k.guerra,B,Serious Thunderbirds,Dosqaly,FWMF,25510000
653,h.kamal,B,Serious Thunderbirds,Dosqaly,GK,31230000
654,i.sano,B,Serious Thunderbirds,Dosqaly,GK,5240000
655,j.lunkuse,B,Serious Thunderbirds,People's Land of Maneau,GK,27040000
656,t.khaukha,B,Serious Thunderbirds,Central Namemo Laand,MF,22280000
657,e.pang,B,Serious Thunderbirds,Dosqaly,MF,11150000
658,h.nsungwa,B,Serious Thunderbirds,Dosqaly,MF,24890000
659,n.oyama,B,Serious Thunderbirds,Dosqaly,MF,11790000
660,o.amanyire,B,Serious Thunderbirds,Dosqaly,MF,18380000
661,r.mujuni,B,Serious Thunderbirds,Dosqaly,MF,13520000
662,g.avraham,B,Serious Thunderbirds,Dosqaly,MFDF,17810000
663,d.dumitru,B,Serious Thunderbirds,Czechnor,MFFW,28060000
664,g.debnath,B,Serious Thunderbirds,Dosqaly,MFFW,28990000
665,h.chirwa,B,Serious Thunderbirds,Dosqaly,MFFW,22110000
666,n.masango,B,Serious Thunderbirds,Dosqaly,MFFW,5680000
667,n.opolot,B,Serious Thunderbirds,Dosqaly,MFFW,1630000
668,t.amutuhaire,B,Serious Thunderbirds,Dosqaly,MFFW,10890000
669,z.katusiime,B,Serious Thunderbirds,Dosqaly,MFFW,17530000
670,h.munetsi,B,Serious Thunderbirds,Pierrema,MFFW,27800000
671,e.ilukol,B,Simple Jayhawks,Dosqaly,DF,21600000
672,f.olinga,B,Simple Jayhawks,Dosqaly,DF,17170000
673,m.ruggiero,B,Simple Jayhawks,Dosqaly,DF,19470000
674,l.masaba,B,Simple Jayhawks,Nancipenuaroe,DF,14600000
675,j.schuster,B,Simple Jayhawks,Reugha,DF,15160000
676,r.dumont,B,Simple Jayhawks,Tabhu Striary,DF,7420000
677,d.tshuma,B,Simple Jayhawks,Coastpa Barleslands,FW,30920000
678,x.kwesiga,B,Simple Jayhawks,Coastpa Barleslands,FW,20670000
679,a.salazar,B,Simple Jayhawks,Rarita,FW,22880000
680,u.musekiwa,B,Simple Jayhawks,Southern Ristan,FW,21360000
681,e.okonkwo,B,Simple Jayhawks,Coastpa Barleslands,FWMF,14060000
682,s.moss,B,Simple Jayhawks,Coastpa Barleslands,FWMF,36280000
683,y.khatun,B,Simple Jayhawks,Coastpa Barleslands,FWMF,26150000
684,a.tushabomwe,B,Simple Jayhawks,New Somoe,FWMF,37230000
685,j.chukwu,B,Simple Jayhawks,Dosqaly,GK,8810000
686,r.rizzi,B,Simple Jayhawks,Pierrema,GK,20690000
687,f.evans,B,Simple Jayhawks,Central Diasongo,MF,15110000
688,q.kaseke,B,Simple Jayhawks,Central Diasongo,MF,25010000
689,j.sembiring,B,Simple Jayhawks,Coastpa Barleslands,MF,4220000
690,o.muwonge,B,Simple Jayhawks,Coastpa Barleslands,MF,15890000
691,a.nwachukwu,B,Simple Jayhawks,Dosqaly,MF,17850000
692,p.oravec,B,Simple Jayhawks,Dosqaly,MF,24660000
693,p.otoo,B,Simple Jayhawks,Reugha,MF,28260000
694,e.ooi,B,Simple Jayhawks,Reugha,MFDF,16860000
695,e.maulana,B,Simple Jayhawks,Dosqaly,MFFW,26020000
696,g.nugroho,B,Simple Jayhawks,New Rapore,MFFW,19400000
697,h.amponsah,B,Simple Jayhawks,Pierrema,MFFW,34760000
698,s.nalugwa,B,Simple Privateers,Biarizea,DF,17430000
699,m.ma,B,Simple Privateers,Central Namemo Laand,DF,9760000
700,j.kinoshita,B,Simple Privateers,Czechnor,DF,8790000
701,k.ber,B,Simple Privateers,Dosqaly,DF,10420000
702,h.naluyima,B,Simple Privateers,Lenia Gerdanho,DF,18000000
703,b.bos,B,Simple Privateers,Nathuacamana,DF,17750000
704,n.gumbo,B,Simple Privateers,People's Land of Maneau,DF,19030000
705,h.lefebvre,B,Simple Privateers,Reugha,DF,29870000
706,p.xu,B,Simple Privateers,Dosqaly,DFMF,18820000
707,d.ochan,B,Simple Privateers,Coastpa Barleslands,FW,21260000
708,u.utomo,B,Simple Privateers,Dosqaly,FW,15800000
709,x.akol,B,Simple Privateers,Dosqaly,FW,35150000
710,y.fong,B,Simple Privateers,Dosqaly,FW,17850000
711,o.martini,B,Simple Privateers,Tercapetralgrorus,FW,32990000
712,p.otto,B,Simple Privateers,Dosqaly,FWDF,20210000
713,c.shumba,B,Simple Privateers,Cabral Retrea,FWMF,11110000
714,f.namajja,B,Simple Privateers,Central Badad,FWMF,20530000
715,h.jiu,B,Simple Privateers,Central Diasongo,FWMF,24920000
716,f.bizjak,B,Simple Privateers,Dosqaly,FWMF,28770000
717,j.kirabo,B,Simple Privateers,Dosqaly,FWMF,26560000
718,v.nagawa,B,Simple Privateers,Dosqaly,FWMF,33720000
719,v.arnold,B,Simple Privateers,Coastpa Barleslands,GK,11630000
720,z.lefevre,B,Simple Privateers,Quewenia,GK,21100000
721,y.goh,B,Simple Privateers,Tito Mia,GK,18900000
722,r.ferretti,B,Simple Privateers,Coastpa Barleslands,MF,10900000
723,b.binawang,B,Simple Privateers,Czechnor,MF,27310000
724,h.karjalainen,B,Simple Privateers,Dosqaly,MF,14270000
725,j.ssemanda,B,Simple Privateers,Dosqaly,MF,12660000
726,w.mugisha,B,Simple Privateers,Dosqaly,MF,20160000
727,e.becker,B,Simple Privateers,Central Namemo Laand,MFDF,15790000
728,b.nakabugo,B,Simple Privateers,Sina Daofra,MFDF,21130000
729,o.ali,B,Simple Privateers,Loco Phirema,MFFW,26800000
730,t.owiny,B,Simple Privateers,Pierrema,MFFW,22680000
731,f.baguma,B,Solemn Leopards,Coastpa Barleslands,DF,27960000
732,f.hubert,B,Solemn Leopards,Dosqaly,DF,27540000
733,s.chelangat,B,Solemn Leopards,Dosqaly,DF,11610000
734,g.jumbe,B,Solemn Leopards,Imaar Vircoand,DF,18370000
735,k.golan,B,Solemn Leopards,Lylimi,DF,13050000
736,m.tseu,B,Solemn Leopards,Manlisgamncent,DF,18350000
737,a.pena,B,Solemn Leopards,Nganion,DF,19020000
738,s.candiru,B,Solemn Leopards,Nganion,DF,19920000
739,p.chi,B,Solemn Leopards,Rarita,DF,12610000
740,r.mutumba,B,Solemn Leopards,Dosqaly,DFFW,30020000
741,w.salamah,B,Solemn Leopards,Lefghau,DFFW,16480000
742,c.omar,B,Solemn Leopards,Dosqaly,FW,28270000
743,t.marques,B,Solemn Leopards,Dosqaly,FW,29270000
744,p.jackson,B,Solemn Leopards,Imaar Vircoand,FW,26230000
745,f.nyakaisiki,B,Solemn Leopards,Nkasland Cronestan,FW,26960000
746,f.schafer,B,Solemn Leopards,Rosvi,FW,22680000
747,r.bintimohamed,B,Solemn Leopards,Coastpa Barleslands,FWDF,28750000
748,q.okiror,B,Solemn Leopards,Dosqaly,FWMF,34100000
749,s.abdullahi,B,Solemn Leopards,Dosqaly,FWMF,27380000
750,z.heinonen,B,Solemn Leopards,Dosqaly,FWMF,27090000
751,k.baumann,B,Solemn Leopards,Tabhu Striary,FWMF,24230000
752,a.mbusa,B,Solemn Leopards,Dosqaly,GK,22320000
753,n.tumwesigye,B,Solemn Leopards,Dosqaly,GK,16350000
754,a.odaga,B,Solemn Leopards,Byasier Pujan,MF,19460000
755,d.cauhan,B,Solemn Leopards,Dosqaly,MF,26690000
756,f.kobugabe,B,Solemn Leopards,Dosqaly,MF,23400000
757,k.makaza,B,Solemn Leopards,Dosqaly,MF,30230000
758,q.muhammed,B,Solemn Leopards,Dosqaly,MF,11250000
759,q.ruzvidzo,B,Solemn Leopards,Dosqaly,MF,22830000
760,t.toth,B,Solemn Leopards,Dosqaly,MF,19890000
761,w.damico,B,Solemn Leopards,Dosqaly,MF,24330000
762,j.odeke,B,Somber Stallions,Byasier Pujan,DF,6730000
763,m.chavula,B,Somber Stallions,Dosqaly,DF,18200000
764,w.aciro,B,Somber Stallions,Dosqaly,DF,20240000
765,i.nabatanzi,B,Somber Stallions,Greri Landmoslands,DF,16110000
766,p.nahabwe,B,Somber Stallions,Greri Landmoslands,DF,6510000
767,s.lamptey,B,Somber Stallions,Manlisgamncent,DF,24140000
768,m.nagudi,B,Somber Stallions,Pitpu Biaal,DF,20320000
769,l.james,B,Somber Stallions,Varijitri Isles,DF,18100000
770,l.sichali,B,Somber Stallions,Central Democracy of Boekrainego,FW,25480000
771,n.rebane,B,Somber Stallions,Varijitri Isles,FW,31730000
772,e.teixeira,B,Somber Stallions,Slandsganiamayotteque,FWMF,19540000
773,k.koppel,B,Somber Stallions,Varijitri Isles,FWMF,28720000
774,i.kumari,B,Somber Stallions,Dosqaly,GK,14620000
775,e.longwe,B,Somber Stallions,Dosqaly,MF,16210000
776,e.tumukunde,B,Somber Stallions,Dosqaly,MF,23790000
777,g.jesus,B,Somber Stallions,Dosqaly,MF,14090000
778,k.gao,B,Somber Stallions,Greri Landmoslands,MF,27140000
779,x.durand,B,Somber Stallions,Greri Landmoslands,MF,34480000
780,l.aguilar,B,Somber Stallions,Lefghau,MF,20940000
781,j.ginting,B,Somber Stallions,Dosqaly,MFDF,40290000
782,k.guillaume,B,Somber Stallions,Dosqaly,MFFW,28400000
783,o.kuloba,B,Supreme Janes,Central Namemo Laand,DF,14250000
784,g.asiedu,B,Supreme Janes,Dosqaly,DF,17950000
785,l.hasegawa,B,Supreme Janes,Dosqaly,DF,12520000
786,o.alon,B,Supreme Janes,Dosqaly,DF,20180000
787,c.amoding,B,Supreme Janes,Iverde,DF,15490000
788,i.nantale,B,Supreme Janes,Lefghau,DF,15230000
789,j.ferri,B,Supreme Janes,Reugha,DF,11090000
790,g.suad,B,Supreme Janes,Lefghau,DFMF,14680000
791,b.asamoah,B,Supreme Janes,Dosqaly,FW,32860000
792,e.nankunda,B,Supreme Janes,Dosqaly,FW,17250000
793,k.balogun,B,Supreme Janes,Lenia Gerdanho,FW,13740000
794,h.sentongo,B,Supreme Janes,Reugha,FW,23370000
795,b.roche,B,Supreme Janes,Dosqaly,FWMF,32890000
