,Player Name,League,Squad,Country,Position,Annualized Salary
383,X. Hasanovi?,A,Sugar Storm,People's Land of Maneau,FW,8090000
384,O. Kantono,A,Sugar Storm,Esia,FWMF,19430000
385,R. Kovalenko,A,Sugar Storm,Imaar Vircoand,FWMF,32140000
386,B. Álvarez,A,Sugar Storm,People's Land of Maneau,FWMF,25110000
387,E. Nakyeyune,A,Sugar Storm,People's Land of Maneau,FWMF,7540000
388,L. Hofmann,A,Sugar Storm,People's Land of Maneau,FWMF,31920000
389,L. Öztürk,A,Sugar Storm,Quewenia,FWMF,29530000
390,E. Hussain,A,Sugar Storm,Southslands,FWMF,26510000
391,W. Bruno,A,Sugar Storm,Tito Mian New Ili Siaco,FWMF,32390000
392,A. Bianco,A,Sugar Storm,Byasier Pujan,GK,15790000
393,Q. Nakyeyune,A,Sugar Storm,Esia,GK,31790000
394,W. Akena,A,Sugar Storm,Highhlaands,GK,3840000
395,K. Babi?,A,Sugar Storm,Esia,MF,19220000
396,L. Babirye,A,Sugar Storm,Esia,MF,16630000
397,M. Naigaga,A,Sugar Storm,Esia,MF,17790000
398,V. Namayanja,A,Sugar Storm,Ledian,MF,19050000
399,B. Chávez,A,Sugar Storm,Ngoque Blicri,MF,14480000
400,U. Nakafeero,A,Sugar Storm,People's Land of Maneau,MF,2500000
401,E. Ishida,A,Sugar Storm,Unicorporated Tiagascar,MF,38610000
402,M. De Smet,A,Sugar Storm,Redohrainbri,MFDF,7520000
403,I. Waiswa,A,Sugar Storm,Esia,MFFW,41050000
404,E. Kühn,A,Swift Musketeers,Dosqaly,DF,23810000
405,J. Jere,A,Swift Musketeers,Giumle Lizeibon,DF,24550000
406,D. Asaba,A,Swift Musketeers,Greri Landmoslands,DF,26000000
407,L. Chiu,A,Swift Musketeers,Lylimi,DF,9230000
408,W. Twinamatsiko,A,Swift Musketeers,Mico,DF,10980000
409,D. Shahar,A,Swift Musketeers,Nkasland Cronestan,DF,11380000
410,F. Fujihara,A,Swift Musketeers,People's Land of Maneau,DF,19690000
411,J. Ssempijja,A,Swift Musketeers,People's Land of Maneau,DF,14420000
412,P. Byamukama,A,Swift Musketeers,People's Land of Maneau,DF,17080000
413,Q. Tiko,A,Swift Musketeers,People's Land of Maneau,DF,11580000
414,D. Obeng,A,Swift Musketeers,Ngoque Blicri,FW,26240000
415,D. Tukamuhebwa,A,Swift Musketeers,People's Land of Maneau,FW,22310000
416,T. Acom,A,Swift Musketeers,People's Land of Maneau,FW,33190000
417,F. Siddiqui,A,Swift Musketeers,Southslands,FW,24410000
418,S. Sarpong,A,Swift Musketeers,Southslands,FW,25340000
419,A. Mlenga,A,Swift Musketeers,People's Land of Maneau,GK,11480000
420,F. Ribeiro,A,Swift Musketeers,People's Land of Maneau,GK,24760000
421,A. Kiss,A,Swift Musketeers,Mico,MF,21490000
422,V. Nakayima,A,Swift Musketeers,Nganion,MF,15890000
423,A. Lombardi,A,Swift Musketeers,Ngoque Blicri,MF,35630000
424,N. Nyesiga,A,Swift Musketeers,Southslands,MF,12480000
425,A. Avako,A,Swift Musketeers,People's Land of Maneau,MFDF,29710000
426,G. Abbas,A,Swift Musketeers,Reugha,MFDF,33900000
427,X. Nabaggala,A,Swift Musketeers,Biarizea,MFFW,27750000
428,R. Jacobs,A,Swift Musketeers,People's Land of Maneau,MFFW,23470000
429,A. Andama,B,Flawless Cows,Byasier Pujan,DF,16370000
430,Y. Nassuuna,B,Flawless Cows,Coastpa Barleslands,DF,18350000
431,J. Kyarisiima,B,Flawless Cows,Dosqaly,DF,13920000
432,M. Baláž,B,Flawless Cows,Dosqaly,DF,20870000
433,Q. Coppola,B,Flawless Cows,Dosqaly,DF,22580000
434,V. Mhlanga,B,Flawless Cows,Dosqaly,DF,20830000
435,J. Kawano,B,Flawless Cows,Esia,DF,16570000
436,O. Khainza,B,Flawless Cows,Lefghau,DF,20030000
437,J. Kondowe,B,Flawless Cows,Southern Ristan,DF,15970000
438,G. Tamm,B,Flawless Cows,Dosqaly,DFMF,13210000
439,D. Mabhena,B,Flawless Cows,Nganion,DFMF,20970000
440,H. Robert,B,Flawless Cows,Dosqaly,FW,33220000
441,B. Zheng,B,Flawless Cows,Imaar Vircoand,FW,37130000
442,I. Abeja,B,Flawless Cows,Janmico,FW,29370000
443,Y. Mutema,B,Flawless Cows,Nganion,FW,1150000
444,I. bin Yusof,B,Flawless Cows,Central Namemo Laand,FWMF,29810000
445,B. Obonyo,B,Flawless Cows,Imaar Vircoand,FWMF,32120000
446,R. Ssembatya,B,Flawless Cows,Nganion,FWMF,23070000
447,N. Kyohirwe,B,Flawless Cows,Dosqaly,GK,1680000
448,Y. Kyosiimire,B,Flawless Cows,Nganion,GK,13760000
449,X. Driscoll,B,Flawless Cows,Nkasland Cronestan,GK,20720000
450,P. Addae,B,Flawless Cows,South Sati Fatina,GK,12390000
451,D. Muhammad,B,Flawless Cows,Coastpa Barleslands,MF,33430000
452,H. Chirwa,B,Flawless Cows,Dosqaly,MF,7040000
453,P. Xu,B,Flawless Cows,Dosqaly,MF,13970000
454,K. Opio,B,Flawless Cows,Esia,MF,28520000
455,E. Sommer,B,Flawless Cows,Imaar Vircoand,MF,15690000
456,I. Marie,B,Flawless Cows,Sobianitedrucy,MF,22750000
457,O. Musonza,B,Flawless Cows,Nganion,MFDF,12470000
458,F. Yunusa,B,Flawless Cows,Rarita,MFDF,17280000
459,Z. Ahmetovi?,B,Flawless Cows,Lefghau,MFFW,30980000
460,O. Kuloba,B,Glistening Paladins,Central Namemo Laand,DF,20890000
461,A. Nabuuma,B,Glistening Paladins,Dosqaly,DF,23240000
462,L. Mulyani,B,Glistening Paladins,Dosqaly,DF,15960000
463,O. Wagner,B,Glistening Paladins,Dosqaly,DF,7190000
464,P. Amaniyo,B,Glistening Paladins,Dosqaly,DF,13330000
465,Q. Muduwa,B,Glistening Paladins,Dosqaly,DF,20930000
466,S. Bukirwa,B,Glistening Paladins,Dosqaly,DF,15750000
467,A. Palmieri,B,Glistening Paladins,Landsfupua,DF,31140000
468,A. Samanya,B,Glistening Paladins,Czechnor,FWMF,14060000
469,F. Lakot,B,Glistening Paladins,Dosqaly,FWMF,21280000
470,G. Lombardo,B,Glistening Paladins,Dosqaly,FWMF,28610000
471,G. Munsaka,B,Glistening Paladins,Dosqaly,FWMF,35010000
472,K. Adong,B,Glistening Paladins,Dosqaly,FWMF,25460000
473,Y. Low,B,Glistening Paladins,Dosqaly,FWMF,29400000
474,E. Ciobanu,B,Glistening Paladins,Tercapetralgrorus,FWMF,27200000
475,F. Kimera,B,Glistening Paladins,Dosqaly,GK,19470000
476,H. Jew,B,Glistening Paladins,Landsfupua,GK,18560000
477,F. Kabanda,B,Glistening Paladins,Dosqaly,MF,18290000
478,H. Lwanga,B,Glistening Paladins,Dosqaly,MF,14050000
479,J. Takali,B,Glistening Paladins,Dosqaly,MF,34800000
480,Z. Mlilo,B,Glistening Paladins,Pierrema,MF,23010000
481,M. Hassan,B,Glistening Paladins,Sobianitedrucy,MF,31420000
482,F. Aziz,B,Glistening Paladins,Dosqaly,MFFW,20650000
483,S. Vidal,B,Glistening Paladins,Dosqaly,MFFW,21650000
484,W. Santoro,B,Golden Rustlers,Coastpa Barleslands,DF,12200000
485,E. Gamal,B,Golden Rustlers,Dosqaly,DF,10680000
486,I. Chandra,B,Golden Rustlers,Dosqaly,DF,15020000
487,P. Igwe,B,Golden Rustlers,Dosqaly,DF,17600000
488,J. Mushabe,B,Golden Rustlers,Lefghau,DF,18240000
489,K. Abou,B,Golden Rustlers,Lefghau,DF,19210000
490,K. Oloya,B,Golden Rustlers,Quewenia,DF,27650000
491,B. Lai,B,Golden Rustlers,Rarita,DF,14760000
492,L. Okoye,B,Golden Rustlers,Rosvi,DF,22040000
493,F. Ahebwa,B,Golden Rustlers,Sobianitedrucy,DF,17370000
494,K. Mpirirwe,B,Golden Rustlers,Iverde,DFMF,28870000
495,A. Musonza,B,Golden Rustlers,Dosqaly,FW,27460000
496,E. Cortez,B,Golden Rustlers,Dosqaly,FW,29680000
497,U. Atugonza,B,Golden Rustlers,Republic of Denand Landsa,FW,30760000
498,F. Salonen,B,Golden Rustlers,Republic of Denand Landsa,FWDF,33130000
499,B. Ndlovu,B,Golden Rustlers,Dosqaly,FWMF,33800000
500,Y. Horváth,B,Golden Rustlers,Landli Blicporlip,FWMF,21330000
501,V. Bwambale,B,Golden Rustlers,Dosqaly,GK,17350000
502,U. Hansen,B,Golden Rustlers,Biarizea,MF,13830000
503,C. Langa,B,Golden Rustlers,Dosqaly,MF,20420000
504,L. Kond?,B,Golden Rustlers,Dosqaly,MF,10700000
505,W. Noguchi,B,Golden Rustlers,Lefghau,MF,25300000
506,M. Muwanga,B,Golden Rustlers,Manlisgamncent,MF,35020000
507,M. Anderson,B,Golden Rustlers,Nganion,MF,13270000
508,C. Shaheen,B,Golden Rustlers,Dosqaly,MFFW,27490000
509,T. Karmakar,B,Golden Rustlers,Dosqaly,MFFW,30590000
510,S. Namanya,B,Grotesque Rocks,Central Diasongo,DF,8100000
511,J. Suissa,B,Grotesque Rocks,Coastpa Barleslands,DF,11880000
512,E. Fujii,B,Grotesque Rocks,Dosqaly,DF,17380000
513,G. Namanya,B,Grotesque Rocks,Dosqaly,DF,18030000
514,H. Kaweesi,B,Grotesque Rocks,Dosqaly,DF,23190000
515,U. Müller,B,Grotesque Rocks,Dosqaly,DF,24140000
516,X. binti Awang,B,Grotesque Rocks,Rosvi,DF,15860000
517,O. Tshuma,B,Grotesque Rocks,Rarita,DFMF,26960000
518,A. Jensen,B,Grotesque Rocks,Buhegeor,FW,35080000
519,Q. Ssemwogerere,B,Grotesque Rocks,Dosqaly,FW,12710000
520,C. Kwakye,B,Grotesque Rocks,Nancipenuaroe,FW,35180000
521,B. Ghorbani,B,Grotesque Rocks,Ngogalar,FW,31450000
522,H. binti Yusof,B,Grotesque Rocks,New Somoe,FWMF,28550000
523,U. Dewi,B,Grotesque Rocks,Reugha,FWMF,29870000
524,T. Bukar,B,Grotesque Rocks,Southern Ristan,GK,11020000
525,B. Nalwanga,B,Grotesque Rocks,Dosqaly,MF,28900000
526,C. Chiwaya,B,Grotesque Rocks,Dosqaly,MF,21600000
527,F. Perrin,B,Grotesque Rocks,Dosqaly,MF,26580000
528,K. Kaudha,B,Grotesque Rocks,Dosqaly,MF,21160000
529,M. Jha,B,Grotesque Rocks,Dosqaly,MF,36200000
530,O. Soleimani,B,Grotesque Rocks,Dosqaly,MF,32000000
531,T. Orishaba,B,Grotesque Rocks,Dosqaly,MF,30850000
532,N. Ajidiru,B,Grotesque Rocks,Tabhu Striary,MF,23030000
533,C. Sari,B,Grotesque Rocks,Dosqaly,MFFW,11640000
534,X. Odongo,B,Grotesque Rocks,Unicorporated Tiagascar,MFFW,9950000
535,C. Namagembe,B,Hideous Pioneers,Dosqaly,DF,12830000
536,C. Nassiri,B,Hideous Pioneers,Dosqaly,DF,26370000
537,M. Wójcik,B,Hideous Pioneers,Dosqaly,DF,7820000
538,O. Monday,B,Hideous Pioneers,Dosqaly,DF,12980000
539,T. Mande,B,Hideous Pioneers,Dosqaly,DF,16360000
540,T. Nansubuga,B,Hideous Pioneers,Dosqaly,DF,21370000
541,X. Oláh,B,Hideous Pioneers,Dosqaly,DF,16810000
542,H. Pärn,B,Hideous Pioneers,Iverde,DF,19150000
543,B. Demir,B,Hideous Pioneers,Janmico,DF,19020000
544,E. binti Abdullah,B,Hideous Pioneers,Lylimi,DF,6610000
545,A. Zimmermann,B,Hideous Pioneers,Redohrainbri,DF,28250000
546,O. Dumitru,B,Hideous Pioneers,Dosqaly,FW,31230000
547,R. Nanono,B,Hideous Pioneers,Ingre,FW,25640000
548,U. Musekiwa,B,Hideous Pioneers,Southern Ristan,FW,25310000
549,G. Razak,B,Hideous Pioneers,Dosqaly,GK,16420000
550,T. Kibuuka,B,Hideous Pioneers,Janmico,GK,11370000
551,E. Loh,B,Hideous Pioneers,Manlisgamncent,GK,18230000
552,C. Kimura,B,Hideous Pioneers,Central Diasongo,MF,19040000
553,F. De León,B,Hideous Pioneers,Dosqaly,MF,14770000
554,G. Okeny,B,Hideous Pioneers,Dosqaly,MF,24080000
555,M. Onyango,B,Hideous Pioneers,Dosqaly,MF,30410000
556,N. Makombe,B,Hideous Pioneers,Dosqaly,MF,17740000
557,S. Ssenyonga,B,Hideous Pioneers,Dosqaly,MF,18590000
558,C. Ochen,B,Hideous Pioneers,Central Diasongo,MFFW,31420000
559,M. Chari,B,Hideous Pioneers,Dosqaly,MFFW,2050000
560,N. Obua,B,Hideous Pioneers,Dosqaly,MFFW,10590000
561,O. Tusabe,B,Hideous Pioneers,Dosqaly,MFFW,24060000
562,X. Chevalier,B,Hideous Pioneers,Dosqaly,MFFW,14150000
563,Y. Kabiru,B,Hideous Pioneers,Dosqaly,MFFW,20140000
564,I. Harawa,B,Hideous Pioneers,Southern Viout Aman,MFFW,22420000
565,O. Barone,B,Jumping Beans,Biarizea,DF,21230000
566,G. Sande,B,Jumping Beans,Central Diasongo,DF,15020000
567,M. Kamya,B,Jumping Beans,Dosqaly,DF,13460000
568,O. Kembabazi,B,Jumping Beans,Giumle Lizeibon,DF,1640000
569,L. Wenene,B,Jumping Beans,Southern Ristan,DF,16030000
570,N. Nakacwa,B,Jumping Beans,Central Diasongo,DFFW,27660000
571,Q. Mutabazi,B,Jumping Beans,Byasier Pujan,FW,10070000
572,O. Ghanbari,B,Jumping Beans,Coastpa Barleslands,FW,21060000
573,Q. Nampijja,B,Jumping Beans,Reugha,FW,19770000
574,C. Nafuna,B,Jumping Beans,Dosqaly,FWMF,24970000
575,E. Cortez,B,Jumping Beans,Dosqaly,FWMF,28320000
576,H. Simanjuntak,B,Jumping Beans,Dosqaly,FWMF,20030000
577,T. Peng,B,Jumping Beans,Dosqaly,FWMF,15540000
578,N. Grgi?,B,Jumping Beans,Ingre,FWMF,23100000
579,N. Lee,B,Jumping Beans,Landli Blicporlip,FWMF,32310000
580,V. Nabbosa,B,Jumping Beans,Quewenia,FWMF,10460000
581,E. Muwanguzi,B,Jumping Beans,Reugha,FWMF,27500000
582,J. Matambo,B,Jumping Beans,Dosqaly,GK,3260000
583,K. Adero,B,Jumping Beans,Rosvi,GK,11660000
584,T. Makaza,B,Jumping Beans,Central Namemo Laand,MF,20050000
585,K. Akullu,B,Jumping Beans,Dosqaly,MF,23560000
586,H. Rees,B,Jumping Beans,Eastern Covaki,MF,20960000
587,E. Ayerango,B,Jumping Beans,Loco Phirema,MF,6350000
588,Q. Pettersson,B,Jumping Beans,Southern Viout Aman,MF,28950000
589,R. Rusere,B,Jumping Beans,Tercapetralgrorus,MF,23890000
590,X. Opira,B,Jumping Beans,Dosqaly,MFFW,10600000
591,N. Kayemba,B,Lady Ocelots,Central Namemo Laand,DF,15420000
592,J. Arach,B,Lady Ocelots,Dosqaly,DF,16900000
593,Q. Basemera,B,Lady Ocelots,Dosqaly,DF,11780000
594,T. Gayakwad,B,Lady Ocelots,Dosqaly,DF,6660000
595,K. Nambi,B,Lady Ocelots,Nancipenuaroe,DF,12240000
596,M. Namale,B,Lady Ocelots,Redohrainbri,DF,18350000
597,B. Kaweesa,B,Lady Ocelots,Reugha,DF,12490000
598,R. Arineitwe,B,Lady Ocelots,Sobianitedrucy,DF,15570000
599,D. Ochan,B,Lady Ocelots,Coastpa Barleslands,FW,23590000
600,F. Chiumia,B,Lady Ocelots,Dosqaly,FW,26610000
601,R. Ibrahimovi?,B,Lady Ocelots,Dosqaly,FW,11450000
602,B. Moss,B,Lady Ocelots,Lonnia Haba,FW,36310000
603,I. Yoshida,B,Lady Ocelots,Southern Ristan,FW,27520000
604,P. Martin,B,Lady Ocelots,Xikong,FW,30100000
605,A. Maganda,B,Lady Ocelots,Dosqaly,FWMF,18500000
606,T. Dehghan,B,Lady Ocelots,Lenia Gerdanho,FWMF,33920000
607,K. Tukamushaba,B,Lady Ocelots,Reugha,FWMF,25460000
608,K. Boyer,B,Lady Ocelots,Western Niasland,FWMF,24520000
609,Q. Balodis,B,Lady Ocelots,Western Niasland,FWMF,19040000
610,Y. Campbell,B,Lady Ocelots,Dosqaly,GK,8390000
611,M. Tetteh,B,Lady Ocelots,Buhegeor,MF,16210000
612,E. Daan,B,Lady Ocelots,Dosqaly,MF,7640000
613,G. Jee,B,Lady Ocelots,Dosqaly,MF,19520000
614,P. Giramia,B,Lady Ocelots,Dosqaly,MF,21540000
615,X. Santoso,B,Lady Ocelots,Dosqaly,MF,34830000
616,L. Gutiérrez,B,Lady Ocelots,Central Diasongo,MFFW,18880000
617,E. Kunihira,B,Lady Ocelots,Lenia Gerdanho,MFFW,23380000
618,K. Weiß,B,Overconfident Kangaroos,Central Diasongo,DF,21460000
619,F. bin Ishak,B,Overconfident Kangaroos,Dosqaly,DF,13450000
620,F. Turunen,B,Overconfident Kangaroos,Dosqaly,DF,14400000
621,K. Amer,B,Overconfident Kangaroos,Dosqaly,DF,22680000
622,K. Ber,B,Overconfident Kangaroos,Dosqaly,DF,16300000
623,S. Aisyah,B,Overconfident Kangaroos,Dosqaly,DF,10140000
624,C. Namanda,B,Overconfident Kangaroos,Puway,DF,14990000
625,Y. Koay,B,Overconfident Kangaroos,Reugha,DF,12260000
626,U. Lindberg,B,Overconfident Kangaroos,Dosqaly,DFMF,11240000
627,Q. Mangwiro,B,Overconfident Kangaroos,Coastpa Barleslands,FW,18770000
628,U. Mustapha,B,Overconfident Kangaroos,Dosqaly,FW,23000000
629,U. Cardoso,B,Overconfident Kangaroos,Slandsganiamayotteque,FW,30100000
630,H. Sugiyama,B,Overconfident Kangaroos,Dosqaly,FWMF,26400000
631,Q. Awekonimungu,B,Overconfident Kangaroos,Dosqaly,FWMF,27070000
632,E. Wibowo,B,Overconfident Kangaroos,Coastpa Barleslands,GK,16090000
633,B. Ochieng,B,Overconfident Kangaroos,Dosqaly,GK,23160000
634,G. Nakisuyi,B,Overconfident Kangaroos,Central Namemo Laand,MF,20170000
635,F. Bello,B,Overconfident Kangaroos,Dosqaly,MF,22850000
636,I. Salminen,B,Overconfident Kangaroos,Dosqaly,MF,10550000
637,L. Akulu,B,Overconfident Kangaroos,Dosqaly,MF,15450000
638,M. Jha,B,Overconfident Kangaroos,Dosqaly,MF,24980000
639,Y. Ademovi?,B,Overconfident Kangaroos,Dosqaly,MF,22230000
640,Y. Zia,B,Overconfident Kangaroos,Dosqaly,MF,15920000
641,M. Sharabi,B,Overconfident Kangaroos,Dosqaly,MFDF,2760000
642,D. Kakande,B,Overconfident Kangaroos,Dosqaly,MFFW,22130000
643,Q. Ajiko,B,Overconfident Kangaroos,Lefghau,MFFW,36370000
644,X. Ssemakula,B,Serious Thunderbirds,Central Namemo Laand,DF,15400000
645,A. Nakiranda,B,Serious Thunderbirds,Dosqaly,DF,21440000
646,E. Fernando,B,Serious Thunderbirds,Dosqaly,DF,20640000
647,E. Schmitz,B,Serious Thunderbirds,Dosqaly,DF,17580000
648,M. Begu,B,Serious Thunderbirds,Dosqaly,DF,21140000
649,U. Chen,B,Serious Thunderbirds,Dosqaly,DF,26780000
650,V. Nyiramugisha,B,Serious Thunderbirds,Dosqaly,DF,7810000
651,L. Rostami,B,Serious Thunderbirds,Former Maneau,DF,18870000
652,S. Agustina,B,Serious Thunderbirds,Lefghau,DF,6000000
653,I. Norouzi,B,Serious Thunderbirds,Nganion,DF,25630000
654,K. Guerra,B,Serious Thunderbirds,Dosqaly,FW,24240000
655,P. Kamya,B,Serious Thunderbirds,Dosqaly,FW,21720000
656,T. Amutuhaire,B,Serious Thunderbirds,Dosqaly,FW,10530000
657,A. Kyohirwe,B,Serious Thunderbirds,Tercapetralgrorus,FW,14540000
658,D. Dumitru,B,Serious Thunderbirds,Czechnor,FWDF,26370000
659,U. Madondo,B,Serious Thunderbirds,Dosqaly,FWDF,20240000
660,I. Okada,B,Serious Thunderbirds,Dosqaly,FWMF,28810000
661,H. Winkler,B,Serious Thunderbirds,Saintu,FWMF,20450000
662,V. Gallo,B,Serious Thunderbirds,Tabhu Striary,FWMF,28140000
663,D. Fuchs,B,Serious Thunderbirds,Dosqaly,GK,13560000
664,H. Kamal,B,Serious Thunderbirds,Dosqaly,GK,29400000
665,I. Sano,B,Serious Thunderbirds,Dosqaly,GK,4800000
666,B. Guillot,B,Serious Thunderbirds,Central Diasongo,MF,27140000
667,V. Ezra,B,Serious Thunderbirds,Coastpa Barleslands,MF,15060000
668,G. Avraham,B,Serious Thunderbirds,Dosqaly,MF,17410000
669,H. Nsungwa,B,Serious Thunderbirds,Dosqaly,MF,23110000
670,J. Martinelli,B,Serious Thunderbirds,Dosqaly,MF,22240000
671,N. Opolot,B,Serious Thunderbirds,Dosqaly,MF,1520000
672,N. Oyama,B,Serious Thunderbirds,Dosqaly,MFDF,11510000
673,C. Nankya,B,Serious Thunderbirds,Dosqaly,MFFW,33070000
674,H. Munetsi,B,Serious Thunderbirds,Pierrema,MFFW,27580000
675,I. Maes,B,Simple Jayhawks,Badad,DF,23060000
676,E. Ilukol,B,Simple Jayhawks,Dosqaly,DF,21300000
677,F. Olinga,B,Simple Jayhawks,Dosqaly,DF,16440000
678,M. Ruggiero,B,Simple Jayhawks,Dosqaly,DF,19470000
679,L. Masaba,B,Simple Jayhawks,Nancipenuaroe,DF,14080000
680,T. Dadzie,B,Simple Jayhawks,South Bartzercuaof,DF,11760000
681,R. Dumont,B,Simple Jayhawks,Tabhu Striary,DF,7080000
682,E. Ooi,B,Simple Jayhawks,Reugha,DFMF,16100000
683,D. Tshuma,B,Simple Jayhawks,Coastpa Barleslands,FW,29040000
684,E. Okonkwo,B,Simple Jayhawks,Coastpa Barleslands,FW,13150000
685,S. Moss,B,Simple Jayhawks,Coastpa Barleslands,FW,34690000
686,X. Kwesiga,B,Simple Jayhawks,Coastpa Barleslands,FW,19070000
687,H. Amponsah,B,Simple Jayhawks,Pierrema,FW,33990000
688,A. Salazar,B,Simple Jayhawks,Rarita,FW,22180000
689,K. Olsen,B,Simple Jayhawks,Tiagascar Westlands,FW,2590000
690,V. Nakibuule,B,Simple Jayhawks,Reugha,FWMF,25210000
691,M. Natumanya,B,Simple Jayhawks,Dosqaly,GK,12590000
692,R. Rizzi,B,Simple Jayhawks,Pierrema,GK,19370000
693,F. Evans,B,Simple Jayhawks,Central Diasongo,MF,14570000
694,Q. Kaseke,B,Simple Jayhawks,Central Diasongo,MF,23870000
695,A. Nwachukwu,B,Simple Jayhawks,Dosqaly,MF,16690000
696,P. Oravec,B,Simple Jayhawks,Dosqaly,MF,22540000
697,Q. Chean,B,Simple Jayhawks,Dosqaly,MF,24110000
698,E. Ueda,B,Simple Jayhawks,Dosqaly,MFFW,19330000
699,D. Jansson,B,Simple Privateers,Biarizea,DF,16710000
700,S. Nalugwa,B,Simple Privateers,Biarizea,DF,16660000
701,W. Muchenje,B,Simple Privateers,Biarizea,DF,18550000
702,M. Ma,B,Simple Privateers,Central Namemo Laand,DF,9000000
703,X. Mostafa,B,Simple Privateers,Chadlau Loupenina,DF,23790000
704,J. Kinoshita,B,Simple Privateers,Czechnor,DF,8130000
705,H. Naluyima,B,Simple Privateers,Lenia Gerdanho,DF,17090000
706,H. Lefebvre,B,Simple Privateers,Reugha,DF,28530000
707,U. Utomo,B,Simple Privateers,Dosqaly,FW,15520000
708,T. Tindyebwa,B,Simple Privateers,New Somoe,FW,28280000
709,A. Uy,B,Simple Privateers,People's Land of Maneau,FWMF,30880000
710,O. Martini,B,Simple Privateers,Tercapetralgrorus,FWMF,31070000
711,A. Nakalyango,B,Simple Privateers,Zamlie Niabangthe,FWMF,27320000
712,V. Arnold,B,Simple Privateers,Coastpa Barleslands,GK,11400000
713,X. Adikini,B,Simple Privateers,Cuandbo,GK,8010000
714,B. bin Awang,B,Simple Privateers,Czechnor,MF,26640000
715,F. Awino,B,Simple Privateers,Dosqaly,MF,18440000
716,K. Birungi,B,Simple Privateers,Dosqaly,MF,25700000
717,P. Otto,B,Simple Privateers,Dosqaly,MF,20110000
718,V. Tong,B,Simple Privateers,Dosqaly,MF,11720000
719,W. Mugisha,B,Simple Privateers,Dosqaly,MF,19870000
720,T. Owiny,B,Simple Privateers,Pierrema,MF,21030000
721,B. Nakabugo,B,Simple Privateers,Sina Daofra,MFDF,20330000
722,J. Kirabo,B,Simple Privateers,Dosqaly,MFFW,26160000
723,S. Oroma,B,Simple Privateers,Dosqaly,MFFW,25230000
724,V. Nagawa,B,Simple Privateers,Dosqaly,MFFW,33220000
725,D. Tkachenko,B,Simple Privateers,Iverde,MFFW,28450000
726,N. Olinga,B,Simple Privateers,Lefghau,MFFW,24070000
727,F. Hubert,B,Solemn Leopards,Dosqaly,DF,27190000
728,R. Mutumba,B,Solemn Leopards,Dosqaly,DF,28470000
729,M. Tseu,B,Solemn Leopards,Manlisgamncent,DF,17180000
730,A. Peña,B,Solemn Leopards,Nganion,DF,17660000
731,P. Chi,B,Solemn Leopards,Rarita,DF,12340000
732,F. Baguma,B,Solemn Leopards,Coastpa Barleslands,DFFW,27440000
733,F. Kobugabe,B,Solemn Leopards,Dosqaly,DFMF,21370000
734,J. Ginting,B,Solemn Leopards,Dosqaly,DFMF,10040000
735,C. Omar,B,Solemn Leopards,Dosqaly,FW,26390000
736,Q. Okiror,B,Solemn Leopards,Dosqaly,FW,31050000
737,S. Abdullahi,B,Solemn Leopards,Dosqaly,FW,25450000
738,P. Jackson,B,Solemn Leopards,Imaar Vircoand,FW,25960000
739,T. Marques,B,Solemn Leopards,Dosqaly,FWMF,27040000
740,F. Schäfer,B,Solemn Leopards,Rosvi,FWMF,22620000
741,A. Mbusa,B,Solemn Leopards,Dosqaly,GK,20820000
742,N. Tumwesigye,B,Solemn Leopards,Dosqaly,GK,16330000
743,A. Odaga,B,Solemn Leopards,Byasier Pujan,MF,18510000
744,K. Makaza,B,Solemn Leopards,Dosqaly,MF,29210000
745,L. Ayebale,B,Solemn Leopards,Dosqaly,MF,8460000
746,Q. Ruzvidzo,B,Solemn Leopards,Dosqaly,MF,20920000
747,L. Hall,B,Solemn Leopards,Lefghau,MF,16900000
748,Z. Heinonen,B,Solemn Leopards,Dosqaly,MFFW,25250000
749,K. Baumann,B,Solemn Leopards,Tabhu Striary,MFFW,22940000
750,M. Chavula,B,Somber Stallions,Dosqaly,DF,17270000
751,W. Aciro,B,Somber Stallions,Dosqaly,DF,18880000
752,I. Nabatanzi,B,Somber Stallions,Greri Landmoslands,DF,15340000
753,P. Nahabwe,B,Somber Stallions,Greri Landmoslands,DF,6490000
754,S. Chided,B,Somber Stallions,Lefghau,DF,22160000
755,S. Lamptey,B,Somber Stallions,Manlisgamncent,DF,22700000
756,M. Nagudi,B,Somber Stallions,Pitpu Biaal,DF,18530000
757,L. James,B,Somber Stallions,Varijitri Isles,DF,17500000
758,S. Zupan,B,Somber Stallions,Dosqaly,FW,20160000
759,K. Sekh,B,Somber Stallions,Republic of Denand Landsa,FW,31400000
760,E. Tumukunde,B,Somber Stallions,Dosqaly,FWMF,23580000
761,L. Aguilar,B,Somber Stallions,Lefghau,FWMF,20710000
762,I. Kumari,B,Somber Stallions,Dosqaly,GK,13750000
763,K. Wee,B,Somber Stallions,Central Namemo Laand,MF,7700000
764,G. Kyamanywa,B,Somber Stallions,Coastpa Barleslands,MF,8210000
765,E. Longwe,B,Somber Stallions,Dosqaly,MF,15960000
766,G. Jesus,B,Somber Stallions,Dosqaly,MF,13810000
767,K. Gao,B,Somber Stallions,Greri Landmoslands,MF,25640000
768,B. Lu,B,Somber Stallions,Lefghau,MF,21600000
769,Q. Nikoli?,B,Somber Stallions,Saintswacroa,MF,6080000
770,E. Teixeira,B,Somber Stallions,Slandsganiamayotteque,MF,19360000
