,Player Name,League,Squad,Country,Position,Annualized Salary
395,k.babi,A,Sugar Storm,Esia,MF,19220000
396,l.babirye,A,Sugar Storm,Esia,MF,16630000
397,m.naigaga,A,Sugar Storm,Esia,MF,17790000
398,v.namayanja,A,Sugar Storm,Ledian,MF,19050000
399,b.chavez,A,Sugar Storm,Ngoque Blicri,MF,14480000
400,u.nakafeero,A,Sugar Storm,People's Land of Maneau,MF,2500000
401,e.ishida,A,Sugar Storm,Unicorporated Tiagascar,MF,38610000
402,m.desmet,A,Sugar Storm,Redohrainbri,MFDF,7520000
403,i.waiswa,A,Sugar Storm,Esia,MFFW,41050000
404,e.kuhn,A,Swift Musketeers,Dosqaly,DF,23810000
405,j.jere,A,Swift Musketeers,Giumle Lizeibon,DF,24550000
406,d.asaba,A,Swift Musketeers,Greri Landmoslands,DF,26000000
407,l.chiu,A,Swift Musketeers,Lylimi,DF,9230000
408,w.twinamatsiko,A,Swift Musketeers,Mico,DF,10980000
409,d.shahar,A,Swift Musketeers,Nkasland Cronestan,DF,11380000
410,f.fujihara,A,Swift Musketeers,People's Land of Maneau,DF,19690000
411,j.ssempijja,A,Swift Musketeers,People's Land of Maneau,DF,14420000
412,p.byamukama,A,Swift Musketeers,People's Land of Maneau,DF,17080000
413,q.tiko,A,Swift Musketeers,People's Land of Maneau,DF,11580000
414,d.obeng,A,Swift Musketeers,Ngoque Blicri,FW,26240000
415,d.tukamuhebwa,A,Swift Musketeers,People's Land of Maneau,FW,22310000
416,t.acom,A,Swift Musketeers,People's Land of Maneau,FW,33190000
417,f.siddiqui,A,Swift Musketeers,Southslands,FW,24410000
418,s.sarpong,A,Swift Musketeers,Southslands,FW,25340000
419,a.mlenga,A,Swift Musketeers,People's Land of Maneau,GK,11480000
420,f.ribeiro,A,Swift Musketeers,People's Land of Maneau,GK,24760000
421,a.kiss,A,Swift Musketeers,Mico,MF,21490000
422,v.nakayima,A,Swift Musketeers,Nganion,MF,15890000
423,a.lombardi,A,Swift Musketeers,Ngoque Blicri,MF,35630000
424,n.nyesiga,A,Swift Musketeers,Southslands,MF,12480000
425,a.avako,A,Swift Musketeers,People's Land of Maneau,MFDF,29710000
426,g.abbas,A,Swift Musketeers,Reugha,MFDF,33900000
427,x.nabaggala,A,Swift Musketeers,Biarizea,MFFW,27750000
428,r.jacobs,A,Swift Musketeers,People's Land of Maneau,MFFW,23470000
429,a.andama,B,Flawless Cows,Byasier Pujan,DF,16370000
430,y.nassuuna,B,Flawless Cows,Coastpa Barleslands,DF,18350000
431,j.kyarisiima,B,Flawless Cows,Dosqaly,DF,13920000
432,m.balaz,B,Flawless Cows,Dosqaly,DF,20870000
433,q.coppola,B,Flawless Cows,Dosqaly,DF,22580000
434,v.mhlanga,B,Flawless Cows,Dosqaly,DF,20830000
435,j.kawano,B,Flawless Cows,Esia,DF,16570000
436,o.khainza,B,Flawless Cows,Lefghau,DF,20030000
437,j.kondowe,B,Flawless Cows,Southern Ristan,DF,15970000
438,g.tamm,B,Flawless Cows,Dosqaly,DFMF,13210000
439,d.mabhena,B,Flawless Cows,Nganion,DFMF,20970000
440,h.robert,B,Flawless Cows,Dosqaly,FW,33220000
441,b.zheng,B,Flawless Cows,Imaar Vircoand,FW,37130000
442,i.abeja,B,Flawless Cows,Janmico,FW,29370000
443,y.mutema,B,Flawless Cows,Nganion,FW,1150000
444,i.binyusof,B,Flawless Cows,Central Namemo Laand,FWMF,29810000
445,b.obonyo,B,Flawless Cows,Imaar Vircoand,FWMF,32120000
446,r.ssembatya,B,Flawless Cows,Nganion,FWMF,23070000
447,n.kyohirwe,B,Flawless Cows,Dosqaly,GK,1680000
448,y.kyosiimire,B,Flawless Cows,Nganion,GK,13760000
449,x.driscoll,B,Flawless Cows,Nkasland Cronestan,GK,20720000
450,p.addae,B,Flawless Cows,South Sati Fatina,GK,12390000
451,d.muhammad,B,Flawless Cows,Coastpa Barleslands,MF,33430000
452,h.chirwa,B,Flawless Cows,Dosqaly,MF,7040000
453,p.xu,B,Flawless Cows,Dosqaly,MF,13970000
454,k.opio,B,Flawless Cows,Esia,MF,28520000
455,e.sommer,B,Flawless Cows,Imaar Vircoand,MF,15690000
456,i.marie,B,Flawless Cows,Sobianitedrucy,MF,22750000
457,o.musonza,B,Flawless Cows,Nganion,MFDF,12470000
458,f.yunusa,B,Flawless Cows,Rarita,MFDF,17280000
459,z.ahmetovi,B,Flawless Cows,Lefghau,MFFW,30980000
460,o.kuloba,B,Glistening Paladins,Central Namemo Laand,DF,20890000
461,a.nabuuma,B,Glistening Paladins,Dosqaly,DF,23240000
462,l.mulyani,B,Glistening Paladins,Dosqaly,DF,15960000
463,o.wagner,B,Glistening Paladins,Dosqaly,DF,7190000
464,p.amaniyo,B,Glistening Paladins,Dosqaly,DF,13330000
465,q.muduwa,B,Glistening Paladins,Dosqaly,DF,20930000
466,s.bukirwa,B,Glistening Paladins,Dosqaly,DF,15750000
467,a.palmieri,B,Glistening Paladins,Landsfupua,DF,31140000
468,a.samanya,B,Glistening Paladins,Czechnor,FWMF,14060000
469,f.lakot,B,Glistening Paladins,Dosqaly,FWMF,21280000
470,g.lombardo,B,Glistening Paladins,Dosqaly,FWMF,28610000
471,g.munsaka,B,Glistening Paladins,Dosqaly,FWMF,35010000
472,k.adong,B,Glistening Paladins,Dosqaly,FWMF,25460000
473,y.low,B,Glistening Paladins,Dosqaly,FWMF,29400000
474,e.ciobanu,B,Glistening Paladins,Tercapetralgrorus,FWMF,27200000
475,f.kimera,B,Glistening Paladins,Dosqaly,GK,19470000
476,h.jew,B,Glistening Paladins,Landsfupua,GK,18560000
477,f.kabanda,B,Glistening Paladins,Dosqaly,MF,18290000
478,h.lwanga,B,Glistening Paladins,Dosqaly,MF,14050000
479,j.takali,B,Glistening Paladins,Dosqaly,MF,34800000
480,z.mlilo,B,Glistening Paladins,Pierrema,MF,23010000
481,m.hassan,B,Glistening Paladins,Sobianitedrucy,MF,31420000
482,f.aziz,B,Glistening Paladins,Dosqaly,MFFW,20650000
483,s.vidal,B,Glistening Paladins,Dosqaly,MFFW,21650000
484,w.santoro,B,Golden Rustlers,Coastpa Barleslands,DF,12200000
485,e.gamal,B,Golden Rustlers,Dosqaly,DF,10680000
486,i.chandra,B,Golden Rustlers,Dosqaly,DF,15020000
487,p.igwe,B,Golden Rustlers,Dosqaly,DF,17600000
488,j.mushabe,B,Golden Rustlers,Lefghau,DF,18240000
489,k.abou,B,Golden Rustlers,Lefghau,DF,19210000
490,k.oloya,B,Golden Rustlers,Quewenia,DF,27650000
491,b.lai,B,Golden Rustlers,Rarita,DF,14760000
492,l.okoye,B,Golden Rustlers,Rosvi,DF,22040000
493,f.ahebwa,B,Golden Rustlers,Sobianitedrucy,DF,17370000
494,k.mpirirwe,B,Golden Rustlers,Iverde,DFMF,28870000
495,a.musonza,B,Golden Rustlers,Dosqaly,FW,27460000
496,e.cortez,B,Golden Rustlers,Dosqaly,FW,29680000
497,u.atugonza,B,Golden Rustlers,Republic of Denand Landsa,FW,30760000
498,f.salonen,B,Golden Rustlers,Republic of Denand Landsa,FWDF,33130000
499,b.ndlovu,B,Golden Rustlers,Dosqaly,FWMF,33800000
500,y.horvath,B,Golden Rustlers,Landli Blicporlip,FWMF,21330000
501,v.bwambale,B,Golden Rustlers,Dosqaly,GK,17350000
502,u.hansen,B,Golden Rustlers,Biarizea,MF,13830000
503,c.langa,B,Golden Rustlers,Dosqaly,MF,20420000
504,l.kond,B,Golden Rustlers,Dosqaly,MF,10700000
505,w.noguchi,B,Golden Rustlers,Lefghau,MF,25300000
506,m.muwanga,B,Golden Rustlers,Manlisgamncent,MF,35020000
507,m.anderson,B,Golden Rustlers,Nganion,MF,13270000
508,c.shaheen,B,Golden Rustlers,Dosqaly,MFFW,27490000
509,t.karmakar,B,Golden Rustlers,Dosqaly,MFFW,30590000
510,s.namanya,B,Grotesque Rocks,Central Diasongo,DF,8100000
511,j.suissa,B,Grotesque Rocks,Coastpa Barleslands,DF,11880000
512,e.fujii,B,Grotesque Rocks,Dosqaly,DF,17380000
513,g.namanya,B,Grotesque Rocks,Dosqaly,DF,18030000
514,h.kaweesi,B,Grotesque Rocks,Dosqaly,DF,23190000
515,u.muller,B,Grotesque Rocks,Dosqaly,DF,24140000
516,x.bintiawang,B,Grotesque Rocks,Rosvi,DF,15860000
517,o.tshuma,B,Grotesque Rocks,Rarita,DFMF,26960000
518,a.jensen,B,Grotesque Rocks,Buhegeor,FW,35080000
519,q.ssemwogerere,B,Grotesque Rocks,Dosqaly,FW,12710000
520,c.kwakye,B,Grotesque Rocks,Nancipenuaroe,FW,35180000
521,b.ghorbani,B,Grotesque Rocks,Ngogalar,FW,31450000
522,h.bintiyusof,B,Grotesque Rocks,New Somoe,FWMF,28550000
523,u.dewi,B,Grotesque Rocks,Reugha,FWMF,29870000
524,t.bukar,B,Grotesque Rocks,Southern Ristan,GK,11020000
525,b.nalwanga,B,Grotesque Rocks,Dosqaly,MF,28900000
526,c.chiwaya,B,Grotesque Rocks,Dosqaly,MF,21600000
527,f.perrin,B,Grotesque Rocks,Dosqaly,MF,26580000
528,k.kaudha,B,Grotesque Rocks,Dosqaly,MF,21160000
529,m.jha,B,Grotesque Rocks,Dosqaly,MF,36200000
530,o.soleimani,B,Grotesque Rocks,Dosqaly,MF,32000000
531,t.orishaba,B,Grotesque Rocks,Dosqaly,MF,30850000
532,n.ajidiru,B,Grotesque Rocks,Tabhu Striary,MF,23030000
533,c.sari,B,Grotesque Rocks,Dosqaly,MFFW,11640000
534,x.odongo,B,Grotesque Rocks,Unicorporated Tiagascar,MFFW,9950000
535,c.namagembe,B,Hideous Pioneers,Dosqaly,DF,12830000
536,c.nassiri,B,Hideous Pioneers,Dosqaly,DF,26370000
537,m.wojcik,B,Hideous Pioneers,Dosqaly,DF,7820000
538,o.monday,B,Hideous Pioneers,Dosqaly,DF,12980000
539,t.mande,B,Hideous Pioneers,Dosqaly,DF,16360000
540,t.nansubuga,B,Hideous Pioneers,Dosqaly,DF,21370000
541,x.olah,B,Hideous Pioneers,Dosqaly,DF,16810000
542,h.parn,B,Hideous Pioneers,Iverde,DF,19150000
543,b.demir,B,Hideous Pioneers,Janmico,DF,19020000
544,e.bintiabdullah,B,Hideous Pioneers,Lylimi,DF,6610000
545,a.zimmermann,B,Hideous Pioneers,Redohrainbri,DF,28250000
546,o.dumitru,B,Hideous Pioneers,Dosqaly,FW,31230000
547,r.nanono,B,Hideous Pioneers,Ingre,FW,25640000
548,u.musekiwa,B,Hideous Pioneers,Southern Ristan,FW,25310000
549,g.razak,B,Hideous Pioneers,Dosqaly,GK,16420000
550,t.kibuuka,B,Hideous Pioneers,Janmico,GK,11370000
551,e.loh,B,Hideous Pioneers,Manlisgamncent,GK,18230000
552,c.kimura,B,Hideous Pioneers,Central Diasongo,MF,19040000
553,f.deleon,B,Hideous Pioneers,Dosqaly,MF,14770000
554,g.okeny,B,Hideous Pioneers,Dosqaly,MF,24080000
555,m.onyango,B,Hideous Pioneers,Dosqaly,MF,30410000
556,n.makombe,B,Hideous Pioneers,Dosqaly,MF,17740000
557,s.ssenyonga,B,Hideous Pioneers,Dosqaly,MF,18590000
558,c.ochen,B,Hideous Pioneers,Central Diasongo,MFFW,31420000
559,m.chari,B,Hideous Pioneers,Dosqaly,MFFW,2050000
560,n.obua,B,Hideous Pioneers,Dosqaly,MFFW,10590000
561,o.tusabe,B,Hideous Pioneers,Dosqaly,MFFW,24060000
562,x.chevalier,B,Hideous Pioneers,Dosqaly,MFFW,14150000
563,y.kabiru,B,Hideous Pioneers,Dosqaly,MFFW,20140000
564,i.harawa,B,Hideous Pioneers,Southern Viout Aman,MFFW,22420000
565,o.barone,B,Jumping Beans,Biarizea,DF,21230000
566,g.sande,B,Jumping Beans,Central Diasongo,DF,15020000
567,m.kamya,B,Jumping Beans,Dosqaly,DF,13460000
568,o.kembabazi,B,Jumping Beans,Giumle Lizeibon,DF,1640000
569,l.wenene,B,Jumping Beans,Southern Ristan,DF,16030000
570,n.nakacwa,B,Jumping Beans,Central Diasongo,DFFW,27660000
571,q.mutabazi,B,Jumping Beans,Byasier Pujan,FW,10070000
572,o.ghanbari,B,Jumping Beans,Coastpa Barleslands,FW,21060000
573,q.nampijja,B,Jumping Beans,Reugha,FW,19770000
574,c.nafuna,B,Jumping Beans,Dosqaly,FWMF,24970000
575,e.cortez,B,Jumping Beans,Dosqaly,FWMF,28320000
576,h.simanjuntak,B,Jumping Beans,Dosqaly,FWMF,20030000
577,t.peng,B,Jumping Beans,Dosqaly,FWMF,15540000
578,n.grgi,B,Jumping Beans,Ingre,FWMF,23100000
579,n.lee,B,Jumping Beans,Landli Blicporlip,FWMF,32310000
580,v.nabbosa,B,Jumping Beans,Quewenia,FWMF,10460000
581,e.muwanguzi,B,Jumping Beans,Reugha,FWMF,27500000
582,j.matambo,B,Jumping Beans,Dosqaly,GK,3260000
583,k.adero,B,Jumping Beans,Rosvi,GK,11660000
584,t.makaza,B,Jumping Beans,Central Namemo Laand,MF,20050000
585,k.akullu,B,Jumping Beans,Dosqaly,MF,23560000
586,h.rees,B,Jumping Beans,Eastern Covaki,MF,20960000
587,e.ayerango,B,Jumping Beans,Loco Phirema,MF,6350000
588,q.pettersson,B,Jumping Beans,Southern Viout Aman,MF,28950000
589,r.rusere,B,Jumping Beans,Tercapetralgrorus,MF,23890000
590,x.opira,B,Jumping Beans,Dosqaly,MFFW,10600000
591,n.kayemba,B,Lady Ocelots,Central Namemo Laand,DF,15420000
592,j.arach,B,Lady Ocelots,Dosqaly,DF,16900000
593,q.basemera,B,Lady Ocelots,Dosqaly,DF,11780000
594,t.gayakwad,B,Lady Ocelots,Dosqaly,DF,6660000
595,k.nambi,B,Lady Ocelots,Nancipenuaroe,DF,12240000
596,m.namale,B,Lady Ocelots,Redohrainbri,DF,18350000
597,b.kaweesa,B,Lady Ocelots,Reugha,DF,12490000
598,r.arineitwe,B,Lady Ocelots,Sobianitedrucy,DF,15570000
599,d.ochan,B,Lady Ocelots,Coastpa Barleslands,FW,23590000
600,f.chiumia,B,Lady Ocelots,Dosqaly,FW,26610000
601,r.ibrahimovi,B,Lady Ocelots,Dosqaly,FW,11450000
602,b.moss,B,Lady Ocelots,Lonnia Haba,FW,36310000
603,i.yoshida,B,Lady Ocelots,Southern Ristan,FW,27520000
604,p.martin,B,Lady Ocelots,Xikong,FW,30100000
605,a.maganda,B,Lady Ocelots,Dosqaly,FWMF,18500000
606,t.dehghan,B,Lady Ocelots,Lenia Gerdanho,FWMF,33920000
607,k.tukamushaba,B,Lady Ocelots,Reugha,FWMF,25460000
608,k.boyer,B,Lady Ocelots,Western Niasland,FWMF,24520000
609,q.balodis,B,Lady Ocelots,Western Niasland,FWMF,19040000
610,y.campbell,B,Lady Ocelots,Dosqaly,GK,8390000
611,m.tetteh,B,Lady Ocelots,Buhegeor,MF,16210000
612,e.daan,B,Lady Ocelots,Dosqaly,MF,7640000
613,g.jee,B,Lady Ocelots,Dosqaly,MF,19520000
614,p.giramia,B,Lady Ocelots,Dosqaly,MF,21540000
615,x.santoso,B,Lady Ocelots,Dosqaly,MF,34830000
616,l.gutierrez,B,Lady Ocelots,Central Diasongo,MFFW,18880000
617,e.kunihira,B,Lady Ocelots,Lenia Gerdanho,MFFW,23380000
618,k.weiss,B,Overconfident Kangaroos,Central Diasongo,DF,21460000
619,f.binishak,B,Overconfident Kangaroos,Dosqaly,DF,13450000
620,f.turunen,B,Overconfident Kangaroos,Dosqaly,DF,14400000
621,k.amer,B,Overconfident Kangaroos,Dosqaly,DF,22680000
622,k.ber,B,Overconfident Kangaroos,Dosqaly,DF,16300000
623,s.aisyah,B,Overconfident Kangaroos,Dosqaly,DF,10140000
624,c.namanda,B,Overconfident Kangaroos,Puway,DF,14990000
625,y.koay,B,Overconfident Kangaroos,Reugha,DF,12260000
626,u.lindberg,B,Overconfident Kangaroos,Dosqaly,DFMF,11240000
627,q.mangwiro,B,Overconfident Kangaroos,Coastpa Barleslands,FW,18770000
628,u.mustapha,B,Overconfident Kangaroos,Dosqaly,FW,23000000
629,u.cardoso,B,Overconfident Kangaroos,Slandsganiamayotteque,FW,30100000
630,h.sugiyama,B,Overconfident Kangaroos,Dosqaly,FWMF,26400000
631,q.awekonimungu,B,Overconfident Kangaroos,Dosqaly,FWMF,27070000
632,e.wibowo,B,Overconfident Kangaroos,Coastpa Barleslands,GK,16090000
633,b.ochieng,B,Overconfident Kangaroos,Dosqaly,GK,23160000
634,g.nakisuyi,B,Overconfident Kangaroos,Central Namemo Laand,MF,20170000
635,f.bello,B,Overconfident Kangaroos,Dosqaly,MF,22850000
636,i.salminen,B,Overconfident Kangaroos,Dosqaly,MF,10550000
637,l.akulu,B,Overconfident Kangaroos,Dosqaly,MF,15450000
638,m.jha,B,Overconfident Kangaroos,Dosqaly,MF,24980000
639,y.ademovi,B,Overconfident Kangaroos,Dosqaly,MF,22230000
640,y.zia,B,Overconfident Kangaroos,Dosqaly,MF,15920000
641,m.sharabi,B,Overconfident Kangaroos,Dosqaly,MFDF,2760000
642,d.kakande,B,Overconfident Kangaroos,Dosqaly,MFFW,22130000
643,q.ajiko,B,Overconfident Kangaroos,Lefghau,MFFW,36370000
644,x.ssemakula,B,Serious Thunderbirds,Central Namemo Laand,DF,15400000
645,a.nakiranda,B,Serious Thunderbirds,Dosqaly,DF,21440000
646,e.fernando,B,Serious Thunderbirds,Dosqaly,DF,20640000
647,e.schmitz,B,Serious Thunderbirds,Dosqaly,DF,17580000
648,m.begu,B,Serious Thunderbirds,Dosqaly,DF,21140000
649,u.chen,B,Serious Thunderbirds,Dosqaly,DF,26780000
650,v.nyiramugisha,B,Serious Thunderbirds,Dosqaly,DF,7810000
651,l.rostami,B,Serious Thunderbirds,Former Maneau,DF,18870000
652,s.agustina,B,Serious Thunderbirds,Lefghau,DF,6000000
653,i.norouzi,B,Serious Thunderbirds,Nganion,DF,25630000
654,k.guerra,B,Serious Thunderbirds,Dosqaly,FW,24240000
655,p.kamya,B,Serious Thunderbirds,Dosqaly,FW,21720000
656,t.amutuhaire,B,Serious Thunderbirds,Dosqaly,FW,10530000
657,a.kyohirwe,B,Serious Thunderbirds,Tercapetralgrorus,FW,14540000
658,d.dumitru,B,Serious Thunderbirds,Czechnor,FWDF,26370000
659,u.madondo,B,Serious Thunderbirds,Dosqaly,FWDF,20240000
660,i.okada,B,Serious Thunderbirds,Dosqaly,FWMF,28810000
661,h.winkler,B,Serious Thunderbirds,Saintu,FWMF,20450000
662,v.gallo,B,Serious Thunderbirds,Tabhu Striary,FWMF,28140000
663,d.fuchs,B,Serious Thunderbirds,Dosqaly,GK,13560000
664,h.kamal,B,Serious Thunderbirds,Dosqaly,GK,29400000
665,i.sano,B,Serious Thunderbirds,Dosqaly,GK,4800000
666,b.guillot,B,Serious Thunderbirds,Central Diasongo,MF,27140000
667,v.ezra,B,Serious Thunderbirds,Coastpa Barleslands,MF,15060000
668,g.avraham,B,Serious Thunderbirds,Dosqaly,MF,17410000
669,h.nsungwa,B,Serious Thunderbirds,Dosqaly,MF,23110000
670,j.martinelli,B,Serious Thunderbirds,Dosqaly,MF,22240000
671,n.opolot,B,Serious Thunderbirds,Dosqaly,MF,1520000
672,n.oyama,B,Serious Thunderbirds,Dosqaly,MFDF,11510000
673,c.nankya,B,Serious Thunderbirds,Dosqaly,MFFW,33070000
674,h.munetsi,B,Serious Thunderbirds,Pierrema,MFFW,27580000
675,i.maes,B,Simple Jayhawks,Badad,DF,23060000
676,e.ilukol,B,Simple Jayhawks,Dosqaly,DF,21300000
677,f.olinga,B,Simple Jayhawks,Dosqaly,DF,16440000
678,m.ruggiero,B,Simple Jayhawks,Dosqaly,DF,19470000
679,l.masaba,B,Simple Jayhawks,Nancipenuaroe,DF,14080000
680,t.dadzie,B,Simple Jayhawks,South Bartzercuaof,DF,11760000
681,r.dumont,B,Simple Jayhawks,Tabhu Striary,DF,7080000
682,e.ooi,B,Simple Jayhawks,Reugha,DFMF,16100000
683,d.tshuma,B,Simple Jayhawks,Coastpa Barleslands,FW,29040000
684,e.okonkwo,B,Simple Jayhawks,Coastpa Barleslands,FW,13150000
685,s.moss,B,Simple Jayhawks,Coastpa Barleslands,FW,34690000
686,x.kwesiga,B,Simple Jayhawks,Coastpa Barleslands,FW,19070000
687,h.amponsah,B,Simple Jayhawks,Pierrema,FW,33990000
688,a.salazar,B,Simple Jayhawks,Rarita,FW,22180000
689,k.olsen,B,Simple Jayhawks,Tiagascar Westlands,FW,2590000
690,v.nakibuule,B,Simple Jayhawks,Reugha,FWMF,25210000
691,m.natumanya,B,Simple Jayhawks,Dosqaly,GK,12590000
692,r.rizzi,B,Simple Jayhawks,Pierrema,GK,19370000
693,f.evans,B,Simple Jayhawks,Central Diasongo,MF,14570000
694,q.kaseke,B,Simple Jayhawks,Central Diasongo,MF,23870000
695,a.nwachukwu,B,Simple Jayhawks,Dosqaly,MF,16690000
696,p.oravec,B,Simple Jayhawks,Dosqaly,MF,22540000
697,q.chean,B,Simple Jayhawks,Dosqaly,MF,24110000
698,e.ueda,B,Simple Jayhawks,Dosqaly,MFFW,19330000
699,d.jansson,B,Simple Privateers,Biarizea,DF,16710000
700,s.nalugwa,B,Simple Privateers,Biarizea,DF,16660000
701,w.muchenje,B,Simple Privateers,Biarizea,DF,18550000
702,m.ma,B,Simple Privateers,Central Namemo Laand,DF,9000000
703,x.mostafa,B,Simple Privateers,Chadlau Loupenina,DF,23790000
704,j.kinoshita,B,Simple Privateers,Czechnor,DF,8130000
705,h.naluyima,B,Simple Privateers,Lenia Gerdanho,DF,17090000
706,h.lefebvre,B,Simple Privateers,Reugha,DF,28530000
707,u.utomo,B,Simple Privateers,Dosqaly,FW,15520000
708,t.tindyebwa,B,Simple Privateers,New Somoe,FW,28280000
709,a.uy,B,Simple Privateers,People's Land of Maneau,FWMF,30880000
710,o.martini,B,Simple Privateers,Tercapetralgrorus,FWMF,31070000
711,a.nakalyango,B,Simple Privateers,Zamlie Niabangthe,FWMF,27320000
712,v.arnold,B,Simple Privateers,Coastpa Barleslands,GK,11400000
713,x.adikini,B,Simple Privateers,Cuandbo,GK,8010000
714,b.binawang,B,Simple Privateers,Czechnor,MF,26640000
715,f.awino,B,Simple Privateers,Dosqaly,MF,18440000
716,k.birungi,B,Simple Privateers,Dosqaly,MF,25700000
717,p.otto,B,Simple Privateers,Dosqaly,MF,20110000
718,v.tong,B,Simple Privateers,Dosqaly,MF,11720000
719,w.mugisha,B,Simple Privateers,Dosqaly,MF,19870000
720,t.owiny,B,Simple Privateers,Pierrema,MF,21030000
721,b.nakabugo,B,Simple Privateers,Sina Daofra,MFDF,20330000
722,j.kirabo,B,Simple Privateers,Dosqaly,MFFW,26160000
723,s.oroma,B,Simple Privateers,Dosqaly,MFFW,25230000
724,v.nagawa,B,Simple Privateers,Dosqaly,MFFW,33220000
725,d.tkachenko,B,Simple Privateers,Iverde,MFFW,28450000
726,n.olinga,B,Simple Privateers,Lefghau,MFFW,24070000
727,f.hubert,B,Solemn Leopards,Dosqaly,DF,27190000
728,r.mutumba,B,Solemn Leopards,Dosqaly,DF,28470000
729,m.tseu,B,Solemn Leopards,Manlisgamncent,DF,17180000
730,a.pena,B,Solemn Leopards,Nganion,DF,17660000
731,p.chi,B,Solemn Leopards,Rarita,DF,12340000
732,f.baguma,B,Solemn Leopards,Coastpa Barleslands,DFFW,27440000
733,f.kobugabe,B,Solemn Leopards,Dosqaly,DFMF,21370000
734,j.ginting,B,Solemn Leopards,Dosqaly,DFMF,10040000
735,c.omar,B,Solemn Leopards,Dosqaly,FW,26390000
736,q.okiror,B,Solemn Leopards,Dosqaly,FW,31050000
737,s.abdullahi,B,Solemn Leopards,Dosqaly,FW,25450000
738,p.jackson,B,Solemn Leopards,Imaar Vircoand,FW,25960000
739,t.marques,B,Solemn Leopards,Dosqaly,FWMF,27040000
740,f.schafer,B,Solemn Leopards,Rosvi,FWMF,22620000
741,a.mbusa,B,Solemn Leopards,Dosqaly,GK,20820000
742,n.tumwesigye,B,Solemn Leopards,Dosqaly,GK,16330000
743,a.odaga,B,Solemn Leopards,Byasier Pujan,MF,18510000
744,k.makaza,B,Solemn Leopards,Dosqaly,MF,29210000
745,l.ayebale,B,Solemn Leopards,Dosqaly,MF,8460000
746,q.ruzvidzo,B,Solemn Leopards,Dosqaly,MF,20920000
747,l.hall,B,Solemn Leopards,Lefghau,MF,16900000
748,z.heinonen,B,Solemn Leopards,Dosqaly,MFFW,25250000
749,k.baumann,B,Solemn Leopards,Tabhu Striary,MFFW,22940000
750,m.chavula,B,Somber Stallions,Dosqaly,DF,17270000
751,w.aciro,B,Somber Stallions,Dosqaly,DF,18880000
752,i.nabatanzi,B,Somber Stallions,Greri Landmoslands,DF,15340000
753,p.nahabwe,B,Somber Stallions,Greri Landmoslands,DF,6490000
754,s.chided,B,Somber Stallions,Lefghau,DF,22160000
755,s.lamptey,B,Somber Stallions,Manlisgamncent,DF,22700000
756,m.nagudi,B,Somber Stallions,Pitpu Biaal,DF,18530000
757,l.james,B,Somber Stallions,Varijitri Isles,DF,17500000
758,s.zupan,B,Somber Stallions,Dosqaly,FW,20160000
759,k.sekh,B,Somber Stallions,Republic of Denand Landsa,FW,31400000
760,e.tumukunde,B,Somber Stallions,Dosqaly,FWMF,23580000
761,l.aguilar,B,Somber Stallions,Lefghau,FWMF,20710000
762,i.kumari,B,Somber Stallions,Dosqaly,GK,13750000
763,k.wee,B,Somber Stallions,Central Namemo Laand,MF,7700000
764,g.kyamanywa,B,Somber Stallions,Coastpa Barleslands,MF,8210000
765,e.longwe,B,Somber Stallions,Dosqaly,MF,15960000
766,g.jesus,B,Somber Stallions,Dosqaly,MF,13810000
767,k.gao,B,Somber Stallions,Greri Landmoslands,MF,25640000
768,b.lu,B,Somber Stallions,Lefghau,MF,21600000
769,q.nikoli,B,Somber Stallions,Saintswacroa,MF,6080000
770,e.teixeira,B,Somber Stallions,Slandsganiamayotteque,MF,19360000
771,k.guillaume,B,Somber Stallions,Dosqaly,MFFW,28170000
772,x.durand,B,Somber Stallions,Greri Landmoslands,MFFW,31650000
773,z.perrin,B,Somber Stallions,Imaar Vircoand,MFFW,11980000
774,k.koppel,B,Somber Stallions,Varijitri Isles,MFFW,28070000
775,g.asiedu,B,Supreme Janes,Dosqaly,DF,17910000
776,l.hasegawa,B,Supreme Janes,Dosqaly,DF,11470000
777,n.agyapong,B,Supreme Janes,Dosqaly,DF,9230000
778,r.horvat,B,Supreme Janes,Dosqaly,DF,3170000
779,s.binosman,B,Supreme Janes,Dosqaly,DF,9790000
780,k.nakku,B,Supreme Janes,Former Maneau,DF,18180000
781,g.suad,B,Supreme Janes,Lefghau,DF,14010000
782,i.nantale,B,Supreme Janes,Lefghau,DF,14440000
783,e.nelima,B,Supreme Janes,Reugha,DF,13750000
784,j.ferri,B,Supreme Janes,Reugha,DF,10380000
785,k.balogun,B,Supreme Janes,Lenia Gerdanho,DFFW,12840000
786,y.dbrowski,B,Supreme Janes,Rarita,DFMF,10800000
787,k.macuacua,B,Supreme Janes,Dosqaly,FW,17340000
788,h.sentongo,B,Supreme Janes,Reugha,FW,21610000
789,o.cheah,B,Supreme Janes,Lefghau,FWDF,12640000
790,b.roche,B,Supreme Janes,Dosqaly,FWMF,30210000
791,f.kyoshabire,B,Supreme Janes,Dosqaly,FWMF,27330000
792,h.pang,B,Supreme Janes,Dosqaly,FWMF,15330000
793,e.lund,B,Supreme Janes,Republic of Denand Landsa,FWMF,33290000
794,o.tio,B,Supreme Janes,Southern Ristan,FWMF,20660000
795,r.mkandla,B,Supreme Janes,Southern Ristan,FWMF,22080000
